height,reach,weight,primary_division,basic_info_hometown,basic_info_name,basic_info_nationality,basic_info_nickname,fight_history_professional_count,fight_history_professional_draw_count,fight_history_professional_loss_count,fight_history_professional_nc_count,fight_history_professional_win_count,record_summary_draws,record_summary_losses_decision_percentage,record_summary_losses_decisions,record_summary_losses_knockouts,record_summary_losses_ko_percentage,record_summary_losses_others,record_summary_losses_submission_percentage,record_summary_losses_submissions,record_summary_losses_total,record_summary_no_contests,record_summary_wins_decision_percentage,record_summary_wins_decisions,record_summary_wins_knockouts,record_summary_wins_ko_percentage,record_summary_wins_others,record_summary_wins_submission_percentage,record_summary_wins_submissions,record_summary_wins_total,record_summary_win_ratio
175.26,177.8,65.77083999999999,Featherweight,"Miami, Florida",Alex Caceres,United States,Bruce Leeroy,37,0,15,1,21,0,46,7,1,6,0,46,7,15,1,47,10,4,19,0,33,7,21,0.5833333333333334
187.96,190.5,83.91452,Middleweight,"Tillsonburg, Ontario",Aaron Jeffery,Canada,,20,0,5,0,15,0,80,4,0,0,0,20,1,5,0,33,5,9,60,0,6,1,15,0.75
177.8,180.34,70.30676,Lightweight,"St. Clair, Missouri",Dakota Bush,United States,Hairy,18,0,4,0,14,0,75,3,1,25,0,0,0,4,0,42,6,2,14,0,42,6,14,0.7777777777777778
182.88,185.42,65.77083999999999,Featherweight,Tbilisi,Giga Chikadze,Georgia,Ninja,19,0,4,0,15,0,75,3,0,0,0,25,1,4,0,33,5,9,60,0,6,1,15,0.7894736842105263
172.72,175.26,61.23492,Bantamweight,,Magomed Al-Abdullah,Russia,,15,1,2,0,12,1,0,0,1,50,0,50,1,2,0,50,6,2,16,0,33,4,12,0.8571428571428571
165.1,167.64,61.23492,Bantamweight,"Santana, Amapa",Israel Silva Lima,Brazil,Falquinho,24,0,6,0,18,0,33,2,2,33,0,33,2,6,0,11,2,0,0,0,88,16,18,0.75
187.96,190.5,92.98636,Light Heavyweight,Rostov-on-Don,Sergey Kornev,Russia,,13,0,2,0,11,0,50,1,0,0,0,50,1,2,0,18,2,5,45,1,27,3,11,0.8461538461538461
167.64,170.18,56.699,Flyweight,"Lagarto, Sergipe",Denis Oliveira,Brazil,Deninho 3D,30,0,7,0,23,0,28,2,1,14,0,57,4,7,0,43,10,9,39,0,17,4,23,0.7666666666666667
167.64,170.18,61.23492,Bantamweight,"Visalia, California",Marion Reneau,United States,The Belizean Bruiser,18,1,8,0,9,1,87,7,1,12,0,0,0,8,0,11,1,5,55,0,33,3,9,0.5294117647058824
172.72,175.26,70.30676,Lightweight,"Natal, Rio Grande do Norte",Allan Miguel da Costa Dantas,Brazil,,15,0,5,0,10,0,0,0,2,40,1,40,2,5,0,40,4,3,30,1,20,2,10,0.6666666666666666
172.72,175.26,70.30676,Lightweight,"Phoenix, Arizona",Richie Hightower,United States,The Dirty Samurai,13,0,4,1,8,0,25,1,1,25,0,50,2,4,1,37,3,3,37,0,25,2,8,0.6666666666666666
182.88,185.42,77.11064,Welterweight,Szczecin,Maciej Jewtuszko,Poland,Irokez,18,0,5,0,13,0,60,3,2,40,0,0,0,5,0,7,1,7,53,0,38,5,13,0.7222222222222222
180.34,182.88,83.91452,Middleweight,"Denver, Colorado",John Cronk,United States,The Terminator,48,0,29,0,19,0,13,4,12,41,0,44,13,29,0,5,1,7,36,1,52,10,19,0.3958333333333333
177.8,180.34,70.30676,Lightweight,Baku,Nazim Sadykhov,Azerbaijan,Black Wolf,12,1,1,0,10,1,0,0,0,0,0,100,1,1,0,10,1,7,70,0,20,2,10,0.9090909090909091
180.34,182.88,77.11064,Welterweight,Copenhagen,Louis Glismann,Denmark,Spartacus,15,0,3,0,12,0,33,1,1,33,0,33,1,3,0,25,3,2,16,0,58,7,12,0.8
175.26,177.8,61.23492,Bantamweight,Utrecht,Germaine de Randamie,Netherlands,The Iron Lady,15,0,5,0,10,0,60,3,1,20,0,20,1,5,0,50,5,4,40,0,10,1,10,0.6666666666666666
185.42,187.96,65.77083999999999,Featherweight,"Belo Horizonte, Minas Gerais",Saul Almeida,Brazil,The Spider,34,0,13,1,20,0,61,8,3,23,0,15,2,13,1,65,13,2,10,0,25,5,20,0.6060606060606061
167.64,170.18,56.699,Flyweight,"Las Vegas, Nevada",Roxanne Modafferi,United States,The Happy Warrior,45,0,20,0,25,0,80,16,1,5,0,15,3,20,0,64,16,4,16,0,20,5,25,0.5555555555555556
175.26,177.8,77.11064,Welterweight,"Evry, Ile-de-France",Jess Liaudin,France,The Joker,31,0,11,0,20,0,36,4,6,54,0,9,1,11,0,15,3,5,25,0,60,12,20,0.6451612903225806
185.42,187.96,102.0582,Heavyweight,"Redwood, California",Tim Lajcik,United States,The Bohemian,14,1,6,0,7,1,16,1,4,66,0,16,1,6,0,14,1,5,71,0,14,1,7,0.5384615384615384
177.8,180.34,77.11064,Welterweight,"Rockford, Illinois",Daniel Roberts,United States,Ninja,22,0,7,0,15,0,71,5,1,14,0,14,1,7,0,26,4,2,13,0,60,9,15,0.6818181818181818
175.26,177.8,65.77083999999999,Featherweight,"Glendale, Arizona",Yaotzin Meza,United States,,35,0,11,1,23,0,45,5,3,27,0,27,3,11,1,39,9,5,21,0,39,9,23,0.6764705882352942
203.2,205.74,114.758776,Heavyweight,"Chino Hills, California",Jack May,United States,The Outlaw,20,0,8,1,11,0,12,1,5,62,0,25,2,8,1,27,3,8,72,0,0,0,11,0.5789473684210527
165.1,167.64,56.699,Flyweight,"Harrisonburg, Virginia",Jessie Riggleman,United States,Mountain Man,13,0,2,0,11,0,50,1,0,0,0,50,1,2,0,45,5,0,0,0,54,6,11,0.8461538461538461
170.18,172.72,61.23492,Bantamweight,Mlada Boleslav,Filip Macek,Czech Republic,,50,1,21,0,28,1,38,8,4,19,0,42,9,21,0,10,3,5,17,0,71,20,28,0.5714285714285714
177.8,180.34,77.11064,Welterweight,"Arlington, Texas",Justin Patterson,United States,The Tactician,18,0,7,0,11,0,28,2,3,42,0,28,2,7,0,45,5,5,45,0,9,1,11,0.6111111111111112
177.8,180.34,70.30676,Lightweight,"Bridgewater, Massachusetts",Joe Lauzon,United States,J-Lau,43,0,15,0,28,0,40,6,6,40,0,20,3,15,0,7,2,9,32,0,60,17,28,0.6511627906976745
185.42,187.96,92.98636,Light Heavyweight,"Mesa, Arizona",Matt Lucas,United States,Luke Duke,18,0,3,0,15,0,33,1,0,0,0,66,2,3,0,33,5,7,46,0,20,3,15,0.8333333333333334
187.96,190.5,111.583632,Heavyweight,"San Diego, California",Brandon Vera,United States,The Truth,27,0,10,1,16,0,30,3,7,70,0,0,0,10,1,25,4,11,68,0,6,1,16,0.6153846153846154
170.18,172.72,61.23492,Bantamweight,"Tempe, Arizona",Ryan Diaz,United States,The Lion,27,0,14,0,13,0,14,2,7,50,0,35,5,14,0,0,0,3,23,0,76,10,13,0.48148148148148145
162.56,165.1,57.152592,Bantamweight,"Orem, Utah",DeAnna Bennett,United States,Vitamin D,24,1,9,0,14,1,44,4,1,11,0,44,4,9,0,71,10,2,14,0,14,2,14,0.6086956521739131
190.5,193.04,83.91452,Featherweight,,Matej Penaz,Czech Republic,Money,11,0,1,0,10,0,0,0,0,0,0,100,1,1,0,10,1,9,90,0,0,0,10,0.9090909090909091
170.18,172.72,56.699,Flyweight,Sao Paulo,Jose Alexandre,Brazil,Ze Reborn,45,0,17,0,28,0,35,6,6,35,0,29,5,17,0,28,8,7,25,1,42,12,28,0.6222222222222222
190.5,193.04,104.32616,Heavyweight,"Mississauga, Ontario",Rob MacDonald,Canada,Bobby Maximus,9,0,4,0,5,0,25,1,1,25,0,50,2,4,0,0,0,3,60,1,20,1,5,0.5555555555555556
172.72,175.26,70.30676,Lightweight,"Phoenix, Arizona",Jamie Varner,United States,C-4,35,1,11,2,21,1,36,4,2,18,0,45,5,11,2,14,3,9,42,0,42,9,21,0.65625
170.18,172.72,56.699,Flyweight,Drobeta,Diana Belbita,Romania,Warrior Princess,25,0,10,0,15,0,40,4,0,0,0,60,6,10,0,33,5,6,40,0,26,4,15,0.6
190.5,193.04,83.91452,Middleweight,"San Jose, California",Luke Rockhold,United States,,22,0,6,0,16,0,16,1,5,83,0,0,0,6,0,12,2,6,37,0,50,8,16,0.7272727272727273
177.8,180.34,66.224432,Lightweight,"Manchester, Greater Manchester",Brendan Loughnane,England,,35,0,6,0,29,0,83,5,1,16,0,0,0,6,0,41,12,16,55,0,3,1,29,0.8285714285714286
187.96,190.5,90.264808,Light Heavyweight,"Montgomery, Illinois",William Hill,United States,Bill,57,0,34,0,23,0,26,9,18,52,0,20,7,34,0,26,6,7,30,0,43,10,23,0.40350877192982454
177.8,180.34,70.30676,Lightweight,"Cole Harbour, Nova Scotia",T.J. Grant,Canada,,26,0,5,0,21,0,80,4,0,0,0,20,1,5,0,19,4,4,19,0,61,13,21,0.8076923076923077
180.34,182.88,83.91452,Middleweight,"Davenport, Iowa",LaVerne Clark,United States,Fists of Fury,49,1,21,0,27,1,4,1,2,9,1,80,17,21,0,22,6,14,51,0,25,7,27,0.5625
165.1,167.64,56.699,Flyweight,Tokyo,Soichiro Hirai,Japan,,11,0,6,0,5,0,33,2,2,33,0,33,2,6,0,80,4,0,0,0,20,1,5,0.45454545454545453
172.72,175.26,61.23492,Bantamweight,"Los Angeles, California",James Barnes,United States,Mooka,19,0,5,0,14,0,20,1,4,80,0,0,0,5,0,7,1,2,14,0,78,11,14,0.7368421052631579
170.18,172.72,83.91452,Middleweight,,Vahe Tadevosyan,Armenia,,5,1,3,0,1,1,33,1,0,0,0,66,2,3,0,0,0,0,0,0,100,1,1,0.25
170.18,172.72,65.77083999999999,Featherweight,"Monterrey, Nuevo Leon",Erik Perez,Mexico,Goyito,29,0,9,0,20,0,66,6,1,11,0,22,2,9,0,35,7,5,25,0,40,8,20,0.6896551724137931
175.26,177.8,65.77083999999999,Featherweight,"San Diego, California",Chance Farrar,United States,,12,0,3,1,8,0,0,0,2,66,0,33,1,3,1,12,1,6,75,0,12,1,8,0.7272727272727273
190.5,193.04,92.98636,Light Heavyweight,"Milwaukee, Wisconsin",Razak Al-Hassan,United States,Razor,18,0,5,0,13,0,40,2,2,40,0,20,1,5,0,7,1,4,30,0,61,8,13,0.7222222222222222
175.26,177.8,65.77083999999999,Featherweight,"Rio de Janeiro, Rio de Janeiro",Gabriel Braga,Brazil,,18,0,2,0,16,0,50,1,1,50,0,0,0,2,0,50,8,7,43,0,6,1,16,0.8888888888888888
185.42,187.96,92.98636,Light Heavyweight,"Sumy, Sumy Oblast",Denys Liadovyi,Ukraine,,5,0,3,0,2,0,0,0,1,33,0,66,2,3,0,0,0,1,50,0,50,1,2,0.4
165.1,167.64,56.699,Flyweight,"Concepcion, Iloilo",Jenel Lausa,Philippines,The Demolition Man,15,0,8,0,7,0,75,6,0,0,0,25,2,8,0,42,3,2,28,0,28,2,7,0.4666666666666667
187.96,190.5,92.98636,Light Heavyweight,"San Diego, California",Jordan Johnson,United States,Big Swinging,15,1,2,0,12,1,50,1,1,50,0,0,0,2,0,50,6,2,16,0,33,4,12,0.8571428571428571
182.88,185.42,70.760352,Welterweight,"Davenport, Iowa",Zachary Micklewright,United States,,18,0,3,0,15,0,33,1,2,66,0,0,0,3,0,20,3,9,60,2,6,1,15,0.8333333333333334
172.72,175.26,66.224432,Lightweight,San Jose,Edgar Delgado,Costa Rica,Cebollero,22,0,7,0,15,0,71,5,2,28,0,0,0,7,0,33,5,6,40,0,26,4,15,0.6818181818181818
182.88,185.42,77.564232,Middleweight,"Chicago, Illinois",Brian Gassaway,United States,Mandingo,53,2,21,1,29,2,33,7,2,9,1,52,11,21,1,34,10,6,20,2,37,11,29,0.58
193.04,195.58,118.841104,Heavyweight,"Phoenix, Arizona",Waldo Cortes-Acosta,United States,Salsa Boy,14,0,1,0,13,0,100,1,0,0,0,0,0,1,0,46,6,6,46,0,7,1,13,0.9285714285714286
172.72,175.26,61.23492,Bantamweight,Lubumbashi,Josias Musasa,"Congo, The Democratic Republic of the",The K.O. Wizard,9,0,1,0,8,0,0,0,0,0,0,100,1,1,0,12,1,7,87,0,0,0,8,0.8888888888888888
165.1,167.64,61.23492,Bantamweight,"Yokohama, Kanagawa",Michinori Tanaka,Japan,,20,0,4,0,16,0,100,4,0,0,0,0,0,4,0,62,10,0,0,0,37,6,16,0.8
177.8,180.34,77.11064,Welterweight,Liverpool,Jason Tan,England,,8,0,3,0,5,0,33,1,2,66,0,0,0,3,0,40,2,1,20,0,40,2,5,0.625
167.64,170.18,65.77083999999999,Featherweight,"Mansfield, Ohio",Cody Stevens,United States,The Wolverine,26,1,11,0,14,1,63,7,3,27,0,9,1,11,0,42,6,2,14,0,42,6,14,0.56
167.64,170.18,65.77083999999999,Featherweight,"Reno, Nevada",Leland Gridley,United States,Gridlock,11,0,8,0,3,0,37,3,5,62,0,0,0,8,0,66,2,0,0,0,33,1,3,0.2727272727272727
170.18,172.72,70.760352,Welterweight,Cologne,Ottman Azaitar,Germany,Bulldozer,16,0,3,0,13,0,0,0,3,100,0,0,0,3,0,7,1,10,76,0,15,2,13,0.8125
167.64,170.18,61.23492,Bantamweight,"Santa Monica, California",Ronda Rousey,United States,Rowdy,14,0,2,0,12,0,0,0,2,100,0,0,0,2,0,0,0,3,25,0,75,9,12,0.8571428571428571
172.72,175.26,68.492392,Lightweight,"Vancouver, Washington",Austin Springer,United States,,16,0,4,0,12,0,25,1,1,25,0,50,2,4,0,25,3,7,58,0,16,2,12,0.75
172.72,175.26,70.30676,Lightweight,"Samukawa, Kanagawa",Takanori Gomi,Japan,The Fireball Kid,51,0,15,1,35,0,20,3,4,26,0,53,8,15,1,42,15,14,40,0,17,6,35,0.7
170.18,172.72,65.77083999999999,Featherweight,"Sao Paulo, Sao Paulo",Rodrigo Damm,Brazil,,21,0,9,0,12,0,44,4,4,44,0,11,1,9,0,33,4,2,16,0,50,6,12,0.5714285714285714
160.02,162.56,56.699,Flyweight,"Bath, Michigan",Amanda Bobby Brundage,United States,ABC,9,0,5,0,4,0,20,1,0,0,0,80,4,5,0,25,1,2,50,0,25,1,4,0.4444444444444444
180.34,182.88,65.77083999999999,Featherweight,"Victoria, British Columbia",Tristan Connelly,Canada,Boondock,23,0,9,0,14,0,77,7,1,11,0,11,1,9,0,7,1,4,28,0,64,9,14,0.6086956521739131
165.1,167.64,56.699,Flyweight,"Tampa, Florida",Geane Herrera,United States,La Pulga,13,0,3,0,10,0,100,3,0,0,0,0,0,3,0,20,2,2,20,0,60,6,10,0.7692307692307693
167.64,170.18,61.23492,Bantamweight,"Portage, Indiana",Matt Hemry,United States,,11,0,4,1,6,0,0,0,0,0,0,100,4,4,1,0,0,0,0,0,100,6,6,0.6
180.34,182.88,70.30676,Lightweight,"Mahachkala, Dagestan",Maratbek Kalabekov,Russia,,18,0,4,0,14,0,75,3,0,0,0,25,1,4,0,14,2,1,7,0,78,11,14,0.7777777777777778
172.72,175.26,65.77083999999999,Featherweight,"Chula Vista, California",Andrew Lagdaan,United States,El Toro de las Pilipinas,8,0,4,0,4,0,50,2,1,25,0,25,1,4,0,25,1,3,75,0,0,0,4,0.5
193.04,195.58,83.91452,Middleweight,"Binghamton, New York",Tamdan McCrory,United States,The Barn Cat,19,0,5,0,14,0,20,1,2,40,0,40,2,5,0,7,1,8,57,0,35,5,14,0.7368421052631579
175.26,177.8,71.213944,Welterweight,"Tepic, Nayarit",Hugo Flores,Mexico,Hooligan,18,0,5,0,13,0,80,4,1,20,0,0,0,5,0,61,8,2,15,0,23,3,13,0.7222222222222222
172.72,175.26,77.11064,Welterweight,"Bettendorf, Iowa",Ben Earwood,United States,,15,0,3,0,12,0,66,2,1,33,0,0,0,3,0,16,2,2,16,2,50,6,12,0.8
165.1,167.64,61.23492,Bantamweight,"Natal, Rio Grande do Norte",Ronaldo Figueiredo Lima Jr.,Brazil,Junior,16,0,7,0,9,0,57,4,2,28,0,14,1,7,0,0,0,2,22,1,66,6,9,0.5625
175.26,177.8,70.30676,Lightweight,"Austin, Texas",Roger Huerta,United States,El Matador,40,1,14,1,24,1,42,6,7,50,0,7,1,14,1,20,5,12,50,2,20,5,24,0.631578947368421
165.1,167.64,72.57472,Welterweight,,Kevin Hogan,United States,,6,0,5,0,1,0,0,0,0,0,0,100,5,5,0,0,0,0,0,0,100,1,1,0.16666666666666666
180.34,182.88,77.11064,Welterweight,"Vila Velha, Espirito Santo",Erick Silva,Brazil,A Fierce Tiger,32,0,11,1,20,0,54,6,4,36,1,0,0,11,1,15,3,4,20,0,65,13,20,0.6451612903225806
185.42,187.96,107.954896,Featherweight,"Rostov-on-don, Rostov Oblast",Akhmed Sultanov,Russia,,18,0,5,0,13,0,40,2,1,20,0,40,2,5,0,15,2,0,0,0,84,11,13,0.7222222222222222
182.88,185.42,83.91452,Middleweight,"Lincolnville, Maine",Tim Boetsch,United States,The Barbarian,34,0,13,0,21,0,30,4,4,30,0,38,5,13,0,23,5,13,61,0,14,3,21,0.6176470588235294
180.34,182.88,77.11064,Welterweight,"Tempe, Arizona",Ray Steinbeiss,United States,Ipswich Cobra,21,0,7,0,14,0,28,2,0,0,0,71,5,7,0,21,3,4,28,0,50,7,14,0.6666666666666666
167.64,170.18,56.699,Flyweight,"Los Angeles, California",James Acosta,United States,,9,0,8,0,1,0,62,5,3,37,0,0,0,8,0,0,0,1,100,0,0,0,1,0.1111111111111111
180.34,182.88,70.30676,Lightweight,"Orem, Utah",Mitch Ramirez,United States,The Fight Stalker,10,0,2,0,8,0,0,0,2,100,0,0,0,2,0,12,1,5,62,0,25,2,8,0.8
165.1,167.64,63.049288,Featherweight,"Guayaquil, Guayas",Cristhian Rivas,Ecuador,Demoledor,17,1,4,0,12,1,25,1,2,50,0,25,1,4,0,25,3,8,66,0,8,1,12,0.75
167.64,170.18,65.77083999999999,Featherweight,South Dakota,Clay Wimer,United States,,12,0,4,0,8,0,50,2,1,25,0,25,1,4,0,12,1,3,37,0,50,4,8,0.6666666666666666
175.26,177.8,83.91452,Middleweight,Rostov-on-don,Ansar Chalangov,Russia,,19,0,5,0,14,0,20,1,1,20,0,60,3,5,0,7,1,3,21,0,71,10,14,0.7368421052631579
177.8,180.34,83.007336,Middleweight,"Delray Beach, Florida",James Brasco,United States,,14,0,7,0,7,0,14,1,6,85,0,0,0,7,0,28,2,1,14,1,42,3,7,0.5
185.42,187.96,92.98636,Light Heavyweight,"West Linn, Oregon",Chael Sonnen,United States,,49,1,17,0,31,1,5,1,7,41,0,52,9,17,0,61,19,8,25,0,12,4,31,0.6458333333333334
180.34,182.88,83.91452,Middleweight,"Vladikavkaz, North Ossetia-Alania",Azamat Bekoev,Russia,King Pin,22,0,3,0,19,0,66,2,0,0,0,33,1,3,0,21,4,7,36,0,42,8,19,0.8636363636363636
187.96,190.5,92.532768,Light Heavyweight,"Costa Mesa, California",Jeff Newton,United States,,6,0,2,0,4,0,50,1,0,0,0,50,1,2,0,0,0,2,50,0,50,2,4,0.6666666666666666
172.72,175.26,61.23492,Bantamweight,"Buena Park, California",Francisco Rivera,United States,Cisco,30,0,11,3,16,0,36,4,3,27,0,36,4,11,3,37,6,10,62,0,0,0,16,0.5925925925925926
182.88,185.42,83.91452,Middleweight,"Aurora, Colorado",Nate Marquardt,United States,The Great,58,2,20,0,36,2,60,12,6,30,0,10,2,20,0,22,8,13,36,0,41,15,36,0.6428571428571429
172.72,175.26,70.30676,Lightweight,"Brookins, South Dakota",Danny White,United States,,19,1,8,0,10,1,12,1,2,25,0,62,5,8,0,10,1,2,20,0,70,7,10,0.5555555555555556
180.34,182.88,83.91452,Middleweight,"Los Angeles, California",Kevin Casey,United States,King,19,2,6,2,9,2,0,0,6,100,0,0,0,6,2,33,3,3,33,0,33,3,9,0.6
182.88,185.42,120.655472,Heavyweight,"Brisbane, New South Wales",Justin Tafa,Australia,Bad Man,13,0,5,1,7,0,60,3,2,40,0,0,0,5,1,0,0,7,100,0,0,0,7,0.5833333333333334
162.56,165.1,61.23492,Bantamweight,"Campina Grande, Paraiba",Bethe Correia,Brazil,Pitbull,18,1,6,0,11,1,50,3,2,33,0,16,1,6,0,81,9,2,18,0,0,0,11,0.6470588235294118
172.72,175.26,70.30676,Lightweight,"Sparta, New Jersey",Jim Miller,United States,A-10,58,0,19,1,38,0,73,14,2,10,0,15,3,19,1,26,10,7,18,0,55,21,38,0.6666666666666666
167.64,170.18,77.11064,Welterweight,"Fortaleza, Ceara",Hermes Franca,Brazil,,47,0,20,1,26,0,50,10,10,50,0,0,0,20,1,11,3,8,30,0,57,15,26,0.5652173913043478
182.88,185.42,77.11064,Welterweight,"New York City, New York",Lyman Good,United States,Cyborg,28,0,6,1,21,0,83,5,0,0,0,16,1,6,1,33,7,11,52,0,14,3,21,0.7777777777777778
175.26,177.8,78.925008,Middleweight,"Newmarket, Ontario",Carlos Newton,Canada,The Ronin,30,0,14,0,16,0,50,7,5,35,0,14,2,14,0,25,4,2,12,0,62,10,16,0.5333333333333333
193.04,195.58,77.11064,Welterweight,"St. Louis, Missouri",Scott Futrell,United States,The General,21,0,10,0,11,0,20,2,2,20,0,60,6,10,0,27,3,6,54,0,18,2,11,0.5238095238095238
193.04,195.58,83.91452,Middleweight,"Breda, North Brabant",Reinier de Ridder,Netherlands,The Dutch Knight,21,0,2,0,19,0,0,0,2,100,0,0,0,2,0,10,2,5,26,0,63,12,19,0.9047619047619048
177.8,180.34,63.049288,Featherweight,"Oroville, California",Benito Lopez,United States,Golden Boy,12,0,2,0,10,0,0,0,0,0,0,100,2,2,0,50,5,3,30,0,20,2,10,0.8333333333333334
177.8,180.34,70.30676,Lightweight,"Findlay, Ohio",Andrew Huffman,United States,,17,0,10,0,7,0,40,4,1,10,0,50,5,10,0,28,2,5,71,0,0,0,7,0.4117647058823529
172.72,175.26,56.699,Flyweight,Tlaxcala,Raul Goches,Mexico,Pirana,2,0,2,0,0,0,0,0,1,50,0,50,1,2,0,0,0,0,0,0,0,0,0,0.0
175.26,177.8,72.57472,Welterweight,"Tama, Iowa",Vern Jefferson,United States,,30,0,14,1,15,0,7,1,8,57,0,35,5,14,1,0,0,2,13,0,86,13,15,0.5172413793103449
165.1,167.64,54.43104,Flyweight,"Sydney, New South Wales",Nadia Kassem,Australia,187,7,0,2,0,5,0,0,0,1,50,0,50,1,2,0,20,1,4,80,0,0,0,5,0.7142857142857143
167.64,170.18,61.23492,Bantamweight,Paris,Taylor Lapilus,France,Double Impact,25,0,4,0,21,0,75,3,1,25,0,0,0,4,0,52,11,4,19,0,28,6,21,0.84
170.18,172.72,61.688512,Featherweight,"Lee's Summit, Missouri",William Joplin,United States,The Armadillo,34,0,15,1,18,0,66,10,4,26,0,6,1,15,1,33,6,3,16,0,50,9,18,0.5454545454545454
167.64,170.18,65.77083999999999,Featherweight,"Curitiba, Parana",Jetron Pereira,Brazil,Amaral,18,0,8,0,10,0,25,2,0,0,0,75,6,8,0,20,2,3,30,0,50,5,10,0.5555555555555556
170.18,172.72,56.699,Flyweight,"Grants, New Mexico",Anthony Sessions,United States,Public Nuisance,16,0,12,0,4,0,8,1,4,33,0,58,7,12,0,0,0,1,25,0,75,3,4,0.25
167.64,170.18,56.699,Flyweight,Tokyo,Yuma Horiuchi,Japan,,16,0,6,0,10,0,66,4,1,16,0,16,1,6,0,20,2,3,30,0,50,5,10,0.625
180.34,182.88,77.11064,Welterweight,"Harker Heights, Texas",Geoff Neal,United States,Handz of Steel,22,0,6,0,16,0,50,3,1,16,0,33,2,6,0,25,4,10,62,0,12,2,16,0.7272727272727273
187.96,190.5,83.91452,Middleweight,"Rio de Janeiro, Rio de Janeiro",Gerson da Silva Conceicao,Brazil,Gersinho,16,0,8,0,8,0,75,6,2,25,0,0,0,8,0,50,4,3,37,0,12,1,8,0.5
172.72,175.26,73.028312,Welterweight,"Middletown, Connecticut",Danilo Cherman,United States,,13,0,4,0,9,0,75,3,0,0,0,25,1,4,0,33,3,0,0,0,66,6,9,0.6923076923076923
170.18,172.72,63.50288,Featherweight,"Elyria, Ohio",Harley Leimbach,United States,,6,0,6,0,0,0,16,1,1,16,0,66,4,6,0,0,0,0,0,0,0,0,0,0.0
180.34,182.88,60.781328,Bantamweight,"San Diego, California",Walel Watson,United States,The Gazelle,30,0,15,0,15,0,20,3,6,40,0,40,6,15,0,0,0,3,20,0,80,12,15,0.5
193.04,195.58,84.368112,Light Heavyweight,Rio de Janeiro,Roger Gracie,Brazil,,10,0,2,0,8,0,50,1,1,50,0,0,0,2,0,12,1,1,12,0,75,6,8,0.8
193.04,195.58,92.98636,Light Heavyweight,Rio de Janeiro,Marcio Cruz,Brazil,Pe de Pano,11,0,3,0,8,0,33,1,2,66,0,0,0,3,0,12,1,2,25,1,50,4,8,0.7272727272727273
177.8,180.34,70.30676,Lightweight,"Edinburg, Texas",Francisco Trevino,United States,Sitkayan,16,0,3,0,13,0,33,1,1,33,0,33,1,3,0,38,5,4,30,0,30,4,13,0.8125
177.8,180.34,65.77083999999999,Featherweight,"El Cajon, California",Dave Hisquierdo,United States,,10,0,4,0,6,0,100,4,0,0,0,0,0,4,0,33,2,1,16,0,50,3,6,0.6
165.1,167.64,56.699,Flyweight,"Tamuning, Guam",Jon delos Reyes,United States,The Heat,13,0,5,0,8,0,20,1,1,20,0,60,3,5,0,0,0,3,37,0,62,5,8,0.6153846153846154
187.96,190.5,85.728888,Featherweight,"St. Louis, Missouri",Adam Cella,United States,El Natural,20,0,10,0,10,0,20,2,2,20,1,50,5,10,0,0,0,6,60,0,40,4,10,0.5
190.5,193.04,92.98636,Light Heavyweight,"Rockton, Illinois",Corey Anderson,United States,Overtime,25,0,6,1,18,0,33,2,4,66,0,0,0,6,1,55,10,8,44,0,0,0,18,0.75
180.34,182.88,77.11064,Welterweight,"Jequie, Bahia",Darlan Almeida,Brazil,,14,0,7,0,7,0,14,1,3,42,0,42,3,7,0,0,0,1,14,0,85,6,7,0.5
187.96,190.5,105.686936,Heavyweight,"Dallas, Texas",Tra Telligman,United States,Trauma,13,1,5,0,7,1,20,1,4,80,0,0,0,5,0,14,1,4,57,0,28,2,7,0.5833333333333334
180.34,182.88,83.91452,Middleweight,"Norristown, Pennsylvania",Kito Andrews,United States,,14,0,5,0,9,0,40,2,1,20,0,40,2,5,0,33,3,4,44,0,22,2,9,0.6428571428571429
175.26,177.8,61.23492,Bantamweight,"Manaus, Amazonas",Ketlen Vieira,Brazil,Fenomeno,18,0,4,0,14,0,75,3,1,25,0,0,0,4,0,57,8,2,14,0,28,4,14,0.7777777777777778
187.96,190.5,70.30676,Lightweight,"Cleveland, Texas",Charlie Ontiveros,United States,The American Bad Boy,20,0,9,0,11,0,0,0,9,100,0,0,0,9,0,36,4,4,36,1,18,2,11,0.55
182.88,185.42,77.11064,Welterweight,"New Hyde Park, New York",Luke Cummo,United States,,12,0,6,0,6,0,100,6,0,0,0,0,0,6,0,16,1,4,66,0,16,1,6,0.5
172.72,175.26,70.30676,Lightweight,"Governador Valadares, Minas Gerais",Nikolas Motta,Brazil,Iron,21,0,5,1,15,0,0,0,4,80,0,20,1,5,1,33,5,10,66,0,0,0,15,0.75
167.64,170.18,60.327736,Bantamweight,"Danville, Ohio",Jason Rine,United States,,9,0,8,0,1,0,12,1,4,50,0,37,3,8,0,0,0,0,0,0,100,1,1,0.1111111111111111
180.34,182.88,65.77083999999999,Featherweight,Lima,Luis Pajuelo,Peru,Corazon de Leon,10,0,2,0,8,0,50,1,0,0,0,50,1,2,0,12,1,7,87,0,0,0,8,0.8
165.1,167.64,57.152592,Bantamweight,"Silang, Cavite",Ruel Panales,Philippines,Bagsik,10,0,3,1,6,0,66,2,1,33,0,0,0,3,1,0,0,4,66,0,33,2,6,0.6666666666666666
