_meta_filepath,_meta_has_ufc_fights,_meta_is_active_ufc,_meta_scraped_at,_meta_total_fights,_meta_weight_class,basic_info_date_of_birth,basic_info_hometown,basic_info_name,basic_info_nationality,basic_info_nickname,fight_history_exhibition,fight_history_professional_count,fight_history_professional_draw_count,fight_history_professional_loss_count,fight_history_professional_nc_count,fight_history_professional_win_count,filename,gender,height,primary_division,profile_url,reach,record_summary_draws,record_summary_losses_decision_percentage,record_summary_losses_decisions,record_summary_losses_knockouts,record_summary_losses_ko_percentage,record_summary_losses_others,record_summary_losses_submission_percentage,record_summary_losses_submissions,record_summary_losses_total,record_summary_no_contests,record_summary_wins_decision_percentage,record_summary_wins_decisions,record_summary_wins_knockouts,record_summary_wins_ko_percentage,record_summary_wins_others,record_summary_wins_submission_percentage,record_summary_wins_submissions,record_summary_wins_total,scraped_at,weight
./data/naoya_uematsu_1174.json,,,2025-04-13T17:41:25.094167,,Unknown,"Sep 10, 1978","Fujinomiya, Shizuoka",Naoya Uematsu,Japan,,[],25,2,8,0,15,naoya_uematsu_1174.json,Male,"5'4""",Featherweight,https://www.sherdog.com/fighter/Naoya-Uematsu-1174,"65""",2,50,4,4,50,0,0,0,8,0,20,3,1,6,0,73,11,15,2025-04-13T17:41:25.094167,143.0
./data/chance_rencountre_143911.json,,,2025-04-13T18:36:28.260657,,Unknown,"Dec 31, 1986","Pawhuska, Oklahoma",Chance Rencountre,United States,Black Eagle,[],21,0,5,0,16,chance_rencountre_143911.json,Male,"6'2""",Welterweight,https://www.sherdog.com/fighter/Chance-Rencountre-143911,"75""",0,60,3,2,40,0,0,0,5,0,31,5,6,37,0,31,5,16,2025-04-13T18:36:28.260657,170.0
./data/bahatebole_batebolati_382344.json,True,False,2025-04-13T20:54:51.032705,12,Unknown,"Sep 12, 1997",Beijing,Bahatebole Batebolati,China,Lion King,[],12,1,1,0,10,bahatebole_batebolati_382344.json,Male,"5'11""",Middleweight,https://www.sherdog.com/fighter/Bahatebole-Batebolati-382344,"72""",1,100,1,0,0,0,0,0,1,0,30,3,5,50,1,10,1,10,2025-04-13T20:54:51.032705,171.0
./data/iurie_bejenari_162607.json,,,2025-04-13T14:18:08.092406,,Unknown,"Apr 6, 1982",,Iurie Bejenari,France,,[],9,0,3,0,6,iurie_bejenari_162607.json,Male,"5'4""",Flyweight,https://www.sherdog.com/fighter/Iurie-Bejenari-162607,"65""",0,0,0,1,33,0,66,2,3,0,50,3,2,33,0,16,1,6,2025-04-13T14:18:08.092406,124.0
./data/klaudia_sygula_328753.json,True,False,2025-04-13T21:24:54.299637,8,Unknown,"Dec 30, 1998",Lodz,Klaudia Sygula,Poland,,[],8,0,2,0,6,klaudia_sygula_328753.json,Male,"5'8""",Bantamweight,https://www.sherdog.com/fighter/Klaudia-Sygula-328753,"69""",0,0,0,1,50,0,50,1,2,0,50,3,2,33,0,16,1,6,2025-04-13T21:24:54.299637,135.0
./data/bair_shtepin_193915.json,,,2025-04-13T16:24:57.485462,,Unknown,,Kalmykia,Bair Shtepin,Russia,,[],19,0,7,1,11,bair_shtepin_193915.json,Male,"5'8""",Bantamweight,https://www.sherdog.com/fighter/Bair-Shtepin-193915,"69""",0,85,6,1,14,0,0,0,7,1,9,1,7,63,1,18,2,11,2025-04-13T16:24:57.485462,135.0
./data/ricardo_ramos_121143.json,,,2025-04-13T17:12:56.213844,,Unknown,"Aug 1, 1995","Campinas, Sao Paulo",Ricardo Ramos,Brazil,Carcacinha,[],24,0,7,0,17,ricardo_ramos_121143.json,Male,"5'9""",Featherweight,https://www.sherdog.com/fighter/Ricardo-Ramos-121143,"70""",0,28,2,2,28,0,42,3,7,0,35,6,4,23,0,41,7,17,2025-04-13T17:12:56.213844,145.0
./data/victor_valimaki_4391.json,True,False,2025-04-13T20:03:49.169423,29,Unknown,"Dec 17, 1981","Edmonton, Alberta",Victor Valimaki,Canada,The Finnisher,[],29,0,11,0,18,victor_valimaki_4391.json,Male,"6'0""",Heavyweight,https://www.sherdog.com/fighter/Victor-Valimaki-4391,"73""",0,18,2,8,72,0,9,1,11,0,27,5,7,38,0,33,6,18,2025-04-13T20:03:49.169423,233.0
./data/andrey_petryshyn_146263.json,,,2025-04-13T16:49:29.864029,,Unknown,,,Andrey Petryshyn,Ukraine,,[],11,0,6,0,5,andrey_petryshyn_146263.json,Male,"0'0""",Bantamweight,https://www.sherdog.com/fighter/Andrey-Petryshyn-146263,"1""",0,0,0,4,66,0,33,2,6,0,60,3,0,0,0,40,2,5,2025-04-13T16:49:29.864029,135.0
./data/kai_asakura_226035.json,True,False,2025-04-13T21:11:34.476809,26,Unknown,"Oct 31, 1993","Toyohashi, Aichi",Kai Asakura,Japan,,[],26,0,5,0,21,kai_asakura_226035.json,Male,"5'8""",Flyweight,https://www.sherdog.com/fighter/Kai-Asakura-226035,"69""",0,20,1,3,60,0,20,1,5,0,23,5,13,61,0,14,3,21,2025-04-13T21:11:34.476809,125.0
./data/demetrious_johnson_45452.json,,,2025-04-13T16:03:15.959957,,Unknown,"Aug 13, 1986","Kirkland, Washington",Demetrious Johnson,United States,Mighty Mouse,[],30,1,4,0,25,demetrious_johnson_45452.json,Male,"5'3""",Bantamweight,https://www.sherdog.com/fighter/Demetrious-Johnson-45452,"64""",1,75,3,1,25,0,0,0,4,0,48,12,5,20,0,32,8,25,2025-04-13T16:03:15.959957,135.0
./data/chuck_o_neil_15855.json,True,False,2025-04-13T20:13:09.327154,26,Unknown,"Sep 22, 1985","Bourne, Massachusetts",Chuck O'Neil,United States,Cold Steel,[],26,0,9,0,17,chuck_o_neil_15855.json,Male,"6'2""",Middleweight,https://www.sherdog.com/fighter/Chuck-ONeil-15855,"75""",0,44,4,2,22,0,33,3,9,0,29,5,6,35,0,35,6,17,2025-04-13T20:13:09.327154,185.0
./data/borys_mankowski_35714.json,,,2025-04-13T18:59:53.316379,,Unknown,"Oct 13, 1989",Poznan,Borys Mankowski,Poland,The Tasmanian Devil,[],34,1,11,0,22,borys_mankowski_35714.json,Male,"5'7""",Welterweight,https://www.sherdog.com/fighter/Borys-Mankowski-35714,"68""",1,36,4,4,36,0,27,3,11,0,45,10,4,18,0,36,8,22,2025-04-13T18:59:53.316379,170.0
./data/arthur_parker_72149.json,,,2025-04-13T17:39:19.862652,,Unknown,"Feb 25, 1985","Lancaster, Pennsylvania",Arthur Parker,United States,,[],16,0,14,0,2,arthur_parker_72149.json,Male,"5'3""",Flyweight,https://www.sherdog.com/fighter/Arthur-Parker-72149,"64""",0,14,2,0,0,0,85,12,14,0,100,2,0,0,0,0,0,2,2025-04-13T17:39:19.862652,124.0
./data/charles_henrique_207403.json,,,2025-04-13T17:50:05.178214,,Unknown,"Jun 17, 1987","Santa Quiteria, Ceara",Charles Henrique,Brazil,Blackout,[],22,0,6,0,16,charles_henrique_207403.json,Male,"5'5""",Featherweight,https://www.sherdog.com/fighter/Charles-Henrique-207403,"66""",0,83,5,1,16,0,0,0,6,0,68,11,3,18,0,12,2,16,2025-04-13T17:50:05.178214,136.0
./data/nam_phan_5778.json,,,2025-04-13T18:10:00.465429,,Unknown,"Mar 13, 1983","Garden Grove, California",Nam Phan,United States,,[],38,0,17,0,21,nam_phan_5778.json,Male,"5'6""",Featherweight,https://www.sherdog.com/fighter/Nam-Phan-5778,"67""",0,58,10,4,23,0,17,3,17,0,33,7,8,38,0,28,6,21,2025-04-13T18:10:00.465429,141.0
./data/keigo_kunihara_8198.json,True,False,2025-04-13T19:56:49.105239,5,Unknown,,Niigata,Keigo Kunihara,Japan,,[],5,0,2,0,3,keigo_kunihara_8198.json,Male,"6'0""",Heavyweight,https://www.sherdog.com/fighter/Keigo-Kunihara-8198,"73""",0,0,0,0,0,0,100,2,2,0,33,1,1,33,0,33,1,3,2025-04-13T19:56:49.105239,228.0
./data/paul_buentello_347.json,True,False,2025-04-13T20:15:38.844832,52,Unknown,"Jan 16, 1974","Amarillo, Texas",Paul Buentello,United States,The Headhunter,[],52,0,17,0,35,paul_buentello_347.json,Male,"6'3""",Light Heavyweight,https://www.sherdog.com/fighter/Paul-Buentello-347,"76""",0,29,5,8,47,0,23,4,17,0,11,4,25,71,0,17,6,35,2025-04-13T20:15:38.844832,205.0
./data/max_marin_3494.json,False,False,2025-04-13T21:31:04.487519,14,Unknown,,"Calgary, Alberta",Max Marin,Canada,Little Sumo,[],14,0,7,0,7,max_marin_3494.json,Male,"5'6""",Featherweight,https://www.sherdog.com/fighter/Max-Marin-3494,"67""",0,0,0,3,42,0,57,4,7,0,14,1,1,14,0,71,5,7,2025-04-13T21:31:04.487519,145.0
./data/roman_dolidze_240323.json,,,2025-04-13T15:23:39.416731,,Unknown,"Jul 15, 1988","Batumi, Adjara",Roman Dolidze,Georgia,The Caucasian,[],18,0,3,0,15,roman_dolidze_240323.json,Male,"6'3""",Middleweight,https://www.sherdog.com/fighter/Roman-Dolidze-240323,"76""",0,100,3,0,0,0,0,0,3,0,26,4,9,60,0,13,2,15,2025-04-13T15:23:39.416731,185.0
./data/yushin_okami_5569.json,,,2025-04-13T15:29:39.851335,,Unknown,"Jul 21, 1981","Fujisawa, Kanagawa",Yushin Okami,Japan,Thunder,[],53,0,15,0,38,yushin_okami_5569.json,Male,"6'2""",Middleweight,https://www.sherdog.com/fighter/Yushin-Okami-5569,"75""",0,46,7,7,46,0,6,1,15,0,52,20,14,36,1,7,3,38,2025-04-13T15:29:39.851335,185.0
./data/pete_williams_201.json,True,,2025-04-13T19:39:45.595387,18,Unknown,"Jul 10, 1975","San Lorenzo, California",Pete Williams,United States,El Duro,[],18,0,6,0,12,pete_williams_201.json,Male,"6'3""",Heavyweight,https://www.sherdog.com/fighter/Pete-Williams-201,"76""",0,50,3,2,33,0,16,1,6,0,16,2,6,50,0,33,4,12,2025-04-13T19:39:45.595387,225.0
./data/brandon_gaines_24005.json,False,False,2025-04-13T21:36:31.042338,26,Unknown,"Feb 24, 1982","Miami, Oklahoma",Brandon Gaines,United States,,[],26,0,21,0,5,brandon_gaines_24005.json,Male,"6'3""",Middleweight,https://www.sherdog.com/fighter/Brandon-Gaines-24005,"76""",0,28,6,3,14,0,57,12,21,0,40,2,0,0,0,60,3,5,2025-04-13T21:36:31.042338,185.0
./data/alejandro_garcia_8416.json,,,2025-04-13T18:57:19.095382,,Unknown,"Oct 20, 1980","Yuma, Arizona",Alejandro Garcia,United States,Alex,[],25,0,10,1,14,alejandro_garcia_8416.json,Male,"5'7""",Bantamweight,https://www.sherdog.com/fighter/Alejandro-Garcia-8416,"68""",0,0,0,3,30,0,70,7,10,1,35,5,4,28,0,35,5,14,2025-04-13T18:57:19.095382,135.0
./data/trey_waters_319103.json,True,False,2025-04-13T21:04:03.596799,10,Unknown,"Feb 21, 1995","Jacksonville, Florida",Trey Waters,United States,The Truth,[],10,0,1,0,9,trey_waters_319103.json,Male,"6'5""",Welterweight,https://www.sherdog.com/fighter/Trey-Waters-319103,"78""",0,0,0,0,0,0,100,1,1,0,33,3,3,33,0,33,3,9,2025-04-13T21:04:03.596799,170.0
./data/vitor_riso_48930.json,,,2025-04-13T16:41:16.490927,,Unknown,"May 13, 1988",Rio de Janeiro,Vitor Riso,Brazil,Soldado,[],9,0,3,0,6,vitor_riso_48930.json,Male,"5'9""",Featherweight,https://www.sherdog.com/fighter/Vitor-Riso-48930,"70""",0,33,1,1,33,0,33,1,3,0,50,3,0,0,0,50,3,6,2025-04-13T16:41:16.490927,145.0
./data/jason_jackson_48171.json,,,2025-04-13T18:16:26.550761,,Unknown,"Oct 30, 1990",Kingston,Jason Jackson,Jamaica,The Ass-Kicking Machine,[],24,0,5,0,19,jason_jackson_48171.json,Male,"6'1""",Welterweight,https://www.sherdog.com/fighter/Jason-Jackson-48171,"74""",0,60,3,2,40,0,0,0,5,0,47,9,6,31,0,21,4,19,2025-04-13T18:16:26.550761,170.0
./data/salim_touahri_73527.json,,,2025-04-13T18:29:58.089576,,Unknown,"Sep 28, 1989",Cracow,Salim Touahri,Poland,Grizzly,[],15,0,4,0,11,salim_touahri_73527.json,Male,"5'10""",Welterweight,https://www.sherdog.com/fighter/Salim-Touahri-73527,"71""",0,75,3,1,25,0,0,0,4,0,18,2,9,81,0,0,0,11,2025-04-13T18:29:58.089576,170.0
./data/bruno_pierre_dubois_146569.json,,,2025-04-13T19:21:35.699955,,Unknown,,,Bruno-Pierre Dubois,Canada,,[],2,0,2,0,0,bruno_pierre_dubois_146569.json,Male,"0'0""",Welterweight,https://www.sherdog.com/fighter/BrunoPierre-Dubois-146569,"1""",0,0,0,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,2025-04-13T19:21:35.699955,170.0
./data/roger_neff_355.json,False,False,2025-04-13T21:42:51.293196,10,Unknown,"Sep 21, 1967",Idaho,Roger Neff,United States,,[],10,0,4,0,6,roger_neff_355.json,Male,"5'10""",Heavyweight,https://www.sherdog.com/fighter/Roger-Neff-355,"71""",0,50,2,2,50,0,0,0,4,0,0,0,2,33,0,66,4,6,2025-04-13T21:42:51.293196,270.0
./data/vicente_marquez_enriquez_188173.json,,,2025-04-13T16:22:41.016273,,Unknown,"Nov 1, 1984",,Vicente Marquez Enriquez,Spain,Chento,[],10,0,6,0,4,vicente_marquez_enriquez_188173.json,Male,"0'0""",Featherweight,https://www.sherdog.com/fighter/Vicente-Marquez-Enriquez-188173,"1""",0,33,2,0,0,0,66,4,6,0,25,1,1,25,0,50,2,4,2025-04-13T16:22:41.016273,145.0
./data/carlos_condit_6765.json,,,2025-04-13T18:20:41.799265,,Unknown,"Apr 26, 1984","Albuquerque, New Mexico",Carlos Condit,United States,The Natural Born Killer,[],46,0,14,0,32,carlos_condit_6765.json,Male,"6'1""",Welterweight,https://www.sherdog.com/fighter/Carlos-Condit-6765,"74""",0,50,7,1,7,0,42,6,14,0,12,4,15,46,0,40,13,32,2025-04-13T18:20:41.799265,170.0
./data/kevin_jackson_172.json,True,,2025-04-13T19:34:34.384030,6,Unknown,"Nov 25, 1964","Phoenix, Arizona",Kevin Jackson,United States,,[],6,0,2,0,4,kevin_jackson_172.json,Male,"5'10""",Light Heavyweight,https://www.sherdog.com/fighter/Kevin-Jackson-172,"71""",0,0,0,0,0,0,100,2,2,0,0,0,1,25,0,75,3,4,2025-04-13T19:34:34.384030,199.0
./data/joilton_lutterbach_106275.json,,,2025-04-13T19:13:17.498690,,Unknown,"Nov 5, 1992","Campina Grande, Paraiba",Joilton Lutterbach,Brazil,Peregrino,[],50,0,9,1,40,joilton_lutterbach_106275.json,Male,"6'0""",Middleweight,https://www.sherdog.com/fighter/Joilton-Lutterbach-106275,"73""",0,66,6,2,22,0,11,1,9,1,27,11,16,40,0,32,13,40,2025-04-13T19:13:17.498690,185.0
./data/daniel_pineda_21564.json,,,2025-04-13T18:09:56.082318,,Unknown,"Aug 6, 1985","Houston, Texas",Daniel Pineda,United States,The Pit,[],48,0,17,3,28,daniel_pineda_21564.json,Male,"5'7""",Featherweight,https://www.sherdog.com/fighter/Daniel-Pineda-21564,"68""",0,47,8,3,17,0,35,6,17,3,0,0,9,32,0,67,19,28,2025-04-13T18:09:56.082318,145.0
./data/joe_murphy_49816.json,,,2025-04-13T16:26:23.359758,,Unknown,"Sep 20, 1987","Huntington Beach, California",Joe Murphy,United States,,[],16,0,6,0,10,joe_murphy_49816.json,Male,"5'7""",Bantamweight,https://www.sherdog.com/fighter/Joe-Murphy-49816,"68""",0,100,6,0,0,0,0,0,6,0,30,3,2,20,0,50,5,10,2025-04-13T16:26:23.359758,135.0
./data/belal_muhammad_108315.json,,,2025-04-13T18:14:15.294733,,Unknown,"Jul 9, 1988","Chicago, Illinois",Belal Muhammad,United States,Remember the Name,[],28,0,3,1,24,belal_muhammad_108315.json,Male,"5'10""",Welterweight,https://www.sherdog.com/fighter/Belal-Muhammad-108315,"71""",0,66,2,1,33,0,0,0,3,1,75,18,5,20,0,4,1,24,2025-04-13T18:14:15.294733,170.0
./data/shanna_young_126277.json,True,False,2025-04-13T21:24:10.094409,18,Unknown,"Feb 20, 1991","Ferrum, Virginia",Shanna Young,United States,The Shanimal,[],18,0,8,0,10,shanna_young_126277.json,Male,"5'7""",Featherweight,https://www.sherdog.com/fighter/Shanna-Young-126277,"68""",0,75,6,1,12,0,12,1,8,0,40,4,4,40,0,20,2,10,2025-04-13T21:24:10.094409,136.0
./data/dennis_brown_87301.json,,,2025-04-13T17:39:09.353622,,Unknown,"Apr 12, 1986","Buffalo, New York",Dennis Brown,United States,Downtown,[],5,0,2,0,3,dennis_brown_87301.json,Male,"5'6""",Flyweight,https://www.sherdog.com/fighter/Dennis-Brown-87301,"67""",0,0,0,0,0,0,100,2,2,0,66,2,1,33,0,0,0,3,2025-04-13T17:39:09.353622,124.0
./data/chris_avila_155641.json,True,False,2025-04-13T20:36:49.677405,17,Unknown,"Jan 16, 1993","Lodi, California",Chris Avila,United States,,[],17,0,9,0,8,chris_avila_155641.json,Male,"5'10""",Lightweight,https://www.sherdog.com/fighter/Chris-Avila-155641,"71""",0,100,9,0,0,0,0,0,9,0,12,1,5,62,0,25,2,8,2025-04-13T20:36:49.677405,155.0
./data/mike_swick_5199.json,True,False,2025-04-13T20:02:31.015051,21,Unknown,"Jun 19, 1979","San Jose, California",Mike Swick,United States,Quick,[],21,0,6,0,15,mike_swick_5199.json,Male,"6'1""",Welterweight,https://www.sherdog.com/fighter/Mike-Swick-5199,"74""",0,50,3,2,33,0,16,1,6,0,26,4,8,53,0,20,3,15,2025-04-13T20:02:31.015051,170.0
./data/stenio_barbosa_75187.json,,,2025-04-13T17:51:39.817290,,Unknown,"Feb 17, 1992","Campina Grande, Paraiba",Stenio Barbosa,Brazil,,[],26,0,11,0,15,stenio_barbosa_75187.json,Male,"5'5""",Flyweight,https://www.sherdog.com/fighter/Stenio-Barbosa-75187,"66""",0,18,2,3,27,0,54,6,11,0,46,7,4,26,0,26,4,15,2025-04-13T17:51:39.817290,125.0
./data/juan_manuel_suarez_32659.json,,,2025-04-13T18:31:33.975240,,Unknown,"Jan 29, 1979","Santa Cruz de Tenerife, Canary Islands",Juan Manuel Suarez,Spain,Juanma,[],42,0,12,0,30,juan_manuel_suarez_32659.json,Male,"6'1""",Middleweight,https://www.sherdog.com/fighter/Juan-Manuel-Suarez-32659,"74""",0,41,5,6,50,0,8,1,12,0,20,6,9,30,1,46,14,30,2025-04-13T18:31:33.975240,176.0
./data/amar_suloev_1995.json,True,False,2025-04-13T21:17:09.137983,31,Unknown,"Jul 1, 1976",Kalinin City,Amar Suloev,Armenia,,[],31,0,7,0,24,amar_suloev_1995.json,Male,"5'9""",Middleweight,https://www.sherdog.com/fighter/Amar-Suloev-1995,"70""",0,28,2,2,28,0,42,3,7,0,12,3,13,54,1,29,7,24,2025-04-13T21:17:09.137983,185.0
./data/djamel_moula_21913.json,,,2025-04-13T19:11:18.251105,,Unknown,,,Djamel Moula,,,[],5,1,3,0,1,djamel_moula_21913.json,Female,"0'0""",Atomweight,https://www.sherdog.com/fighter/Djamel-Moula-21913,"1""",1,33,1,0,0,0,66,2,3,0,100,1,0,0,0,0,0,1,2025-04-13T19:11:18.251105,0.0
./data/bruno_silva_66304.json,,,2025-04-13T18:43:57.577686,,Unknown,"Jul 13, 1989","Cajazeiras, Paraiba",Bruno Silva,Brazil,Blindado,[],35,0,12,0,23,bruno_silva_66304.json,Male,"6'0""",Light Heavyweight,https://www.sherdog.com/fighter/Bruno-Silva-66304,"73""",0,33,4,0,0,1,58,7,12,0,13,3,20,86,0,0,0,23,2025-04-13T18:43:57.577686,186.0
./data/shamil_nasrudinov_225449.json,,,2025-04-13T17:19:48.030337,,Unknown,"Jul 29, 1997","Grozny, Chechnya",Shamil Nasrudinov,Russia,,[],10,0,4,0,6,shamil_nasrudinov_225449.json,Male,"5'7""",Featherweight,https://www.sherdog.com/fighter/Shamil-Nasrudinov-225449,"68""",0,50,2,0,0,0,50,2,4,0,0,0,1,16,0,83,5,6,2025-04-13T17:19:48.030337,145.0
./data/fabricio_batista_7304.json,,,2025-04-13T16:41:02.259810,,Unknown,,"Rio de Janeiro, Rio de Janeiro",Fabricio Batista,Brazil,,[],16,0,11,0,5,fabricio_batista_7304.json,Male,"0'0""",Bantamweight,https://www.sherdog.com/fighter/Fabricio-Batista-7304,"1""",0,9,1,6,54,0,36,4,11,0,0,0,2,40,0,60,3,5,2025-04-13T16:41:02.259810,135.0
./data/viskhan_amirkhanov_122959.json,,,2025-04-13T19:03:54.140618,,Unknown,,"Grozny, Chechnya",Viskhan Amirkhanov,Russia,,[],7,0,2,0,5,viskhan_amirkhanov_122959.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Viskhan-Amirkhanov-122959,"73""",0,50,1,1,50,0,0,0,2,0,0,0,1,20,0,80,4,5,2025-04-13T19:03:54.140618,170.0
./data/myktybek_orolbai_316759.json,True,False,2025-04-13T20:56:42.258543,16,Unknown,"Feb 10, 1998",Osh,Myktybek Orolbai,Kyrgyzstan,,[],16,1,2,0,13,myktybek_orolbai_316759.json,Male,"5'10""",Welterweight,https://www.sherdog.com/fighter/Myktybek-Orolbai-316759,"71""",1,100,2,0,0,0,0,0,2,0,15,2,6,46,0,38,5,13,2025-04-13T20:56:42.258543,159.0
./data/tae_hyun_bang_23167.json,,,2025-04-13T18:18:02.031764,,Unknown,"Apr 15, 1983",Seoul,Tae Hyun Bang,South Korea,The Korean Cowboy,[],28,0,10,0,18,tae_hyun_bang_23167.json,Male,"5'9""",Lightweight,https://www.sherdog.com/fighter/Tae-Hyun-Bang-23167,"70""",0,70,7,0,0,0,30,3,10,0,50,9,9,50,0,0,0,18,2025-04-13T18:18:02.031764,155.0
./data/shane_campbell_34625.json,,,2025-04-13T15:49:41.537585,,Unknown,"Jan 21, 1987","Edmonton, Alberta",Shane Campbell,Canada,Shaolin,[],32,0,8,0,24,shane_campbell_34625.json,Male,"6'0""",Lightweight,https://www.sherdog.com/fighter/Shane-Campbell-34625,"73""",0,50,4,2,25,0,25,2,8,0,37,9,9,37,0,25,6,24,2025-04-13T15:49:41.537585,155.0
./data/brian_stann_14829.json,True,False,2025-04-13T20:02:51.453479,18,Unknown,"Sep 24, 1980","Jacksonville, North Carolina",Brian Stann,United States,All-American,[],18,0,6,0,12,brian_stann_14829.json,Male,"6'1""",Middleweight,https://www.sherdog.com/fighter/Brian-Stann-14829,"74""",0,33,2,2,33,0,33,2,6,0,16,2,9,75,0,8,1,12,2025-04-13T20:02:51.453479,185.0
./data/eben_kaneshiro_5210.json,,,2025-04-13T17:41:57.493642,,Unknown,"Dec 13, 1978","Portland, Oregon",Eben Kaneshiro,United States,,[],31,0,12,0,19,eben_kaneshiro_5210.json,Male,"5'10""",Bantamweight,https://www.sherdog.com/fighter/Eben-Kaneshiro-5210,"71""",0,16,2,9,75,0,8,1,12,0,5,1,6,31,0,63,12,19,2025-04-13T17:41:57.493642,135.0
./data/edilberto_de_oliveira_11907.json,True,False,2025-04-13T20:06:03.369453,51,Unknown,"Nov 22, 1982","Campo Formoso, Bahia",Edilberto de Oliveira,Brazil,Crocota,[],51,2,19,0,30,edilberto_de_oliveira_11907.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Edilberto-de-Oliveira-11907,"73""",2,68,13,5,26,0,5,1,19,0,13,4,13,43,0,43,13,30,2025-04-13T20:06:03.369453,170.0
./data/josh_fremd_162285.json,True,False,2025-04-13T20:51:59.420768,17,Unknown,"Jan 15, 1994","Connellsville, Pennsylvania",Josh Fremd,United States,,[],17,0,6,0,11,josh_fremd_162285.json,Male,"6'4""",Middleweight,https://www.sherdog.com/fighter/Josh-Fremd-162285,"77""",0,50,3,2,33,0,16,1,6,0,27,3,4,36,0,36,4,11,2025-04-13T20:51:59.420768,185.0
./data/matt_madrid_24431.json,False,False,2025-04-13T21:30:51.799526,11,Unknown,,"Santa Clara, New Mexico",Matt Madrid,United States,El Diablo,[],11,0,8,0,3,matt_madrid_24431.json,Male,"5'8""",Welterweight,https://www.sherdog.com/fighter/Matt-Madrid-24431,"69""",0,0,0,1,12,2,62,5,8,0,0,0,2,66,0,33,1,3,2025-04-13T21:30:51.799526,170.0
./data/ashleigh_grimshaw_7862.json,False,False,2025-04-13T21:28:29.813563,37,Unknown,"Jan 28, 1982",London,Ashleigh Grimshaw,England,The White Wolf,[],37,1,13,3,20,ashleigh_grimshaw_7862.json,Male,"5'8""",Featherweight,https://www.sherdog.com/fighter/Ashleigh-Grimshaw-7862,"69""",1,38,5,6,46,0,15,2,13,3,10,2,9,45,0,45,9,20,2025-04-13T21:28:29.813563,145.0
./data/alessio_sakara_5366.json,True,False,2025-04-13T20:03:57.180587,37,Unknown,"Sep 2, 1981","Rome, Lazio",Alessio Sakara,Italy,Legionarius,[],37,0,13,2,22,alessio_sakara_5366.json,Male,"6'1""",Heavyweight,https://www.sherdog.com/fighter/Alessio-Sakara-5366,"74""",0,23,3,6,46,1,23,3,13,2,18,4,16,72,0,9,2,22,2025-04-13T20:03:57.180587,206.0
./data/michael_tielrooy_1741.json,False,False,2025-04-13T21:43:33.953175,14,Unknown,,,Michael Tielrooy,Belgium,,[],14,0,9,0,5,michael_tielrooy_1741.json,Male,"6'1""",Light Heavyweight,https://www.sherdog.com/fighter/Michael-Tielrooy-1741,"74""",0,11,1,1,11,0,77,7,9,0,0,0,4,80,0,20,1,5,2025-04-13T21:43:33.953175,201.0
./data/marko_kisic_230111.json,,,2025-04-13T18:14:01.047343,,Unknown,"Oct 20, 1992",,Marko Kisic,Austria,,[],15,0,5,0,10,marko_kisic_230111.json,Male,"6'0""",Middleweight,https://www.sherdog.com/fighter/Marko-Kisic-230111,"73""",0,40,2,3,60,0,0,0,5,0,20,2,3,30,0,50,5,10,2025-04-13T18:14:01.047343,171.0
./data/josh_barnett_272.json,,,2025-04-13T15:28:28.329729,,Unknown,"Nov 10, 1977","Seattle, Washington",Josh Barnett,United States,The Warmaster,[],43,0,8,0,35,josh_barnett_272.json,Male,"6'3""",Heavyweight,https://www.sherdog.com/fighter/Josh-Barnett-272,"76""",0,37,3,4,50,0,12,1,8,0,14,5,10,28,1,54,19,35,2025-04-13T15:28:28.329729,248.0
./data/robelis_despaigne_406903.json,True,False,2025-04-13T21:02:49.916120,7,Unknown,"Aug 9, 1988",Santiago de Cuba,Robelis Despaigne,Cuba,The Bad Boy,[],7,0,2,0,5,robelis_despaigne_406903.json,Male,"6'7""",Heavyweight,https://www.sherdog.com/fighter/Robelis-Despaigne-406903,"80""",0,100,2,0,0,0,0,0,2,0,0,0,5,100,0,0,0,5,2025-04-13T21:02:49.916120,264.0
./data/ian_entwistle_50588.json,True,False,2025-04-13T20:33:23.493658,14,Unknown,"Nov 19, 1986",Accrington,Ian Entwistle,England,Enty,[],14,0,5,0,9,ian_entwistle_50588.json,Male,"5'8""",Featherweight,https://www.sherdog.com/fighter/Ian-Entwistle-50588,"69""",0,0,0,4,80,0,20,1,5,0,0,0,1,11,1,77,7,9,2025-04-13T20:33:23.493658,136.0
./data/jesse_butler_217941.json,,,2025-04-13T16:24:41.985250,,Unknown,"May 24, 1992","West Monroe, Louisiana",Jesse Butler,United States,,[],18,0,6,0,12,jesse_butler_217941.json,Male,"5'10""",Bantamweight,https://www.sherdog.com/fighter/Jesse-Butler-217941,"71""",0,66,4,2,33,0,0,0,6,0,25,3,1,8,0,66,8,12,2025-04-13T16:24:41.985250,135.0
